324.497	690
325.099	684
325.701	680
326.303	660
326.905	676
327.507	704
328.109	694
328.711	686
329.313	693
329.915	697
330.517	679
331.118	689
331.72	670
332.321	696
332.923	682
333.524	656
334.126	692
334.727	684
335.328	674
335.93	690
336.531	670
337.132	699
337.733	684
338.334	683
338.935	674
339.536	663
340.137	698
340.738	698
341.338	694
341.939	678
342.54	691
343.14	659
343.741	670
344.341	663
344.941	666
345.542	694
346.142	688
346.742	684
347.342	681
347.943	695
348.543	700
349.143	687
349.742	673
350.342	677
350.942	663
351.542	675
352.142	669
352.741	671
353.341	674
353.94	696
354.54	664
355.139	681
355.739	676
356.338	689
356.937	687
357.537	685
358.136	677
358.735	678
359.334	683
359.933	679
360.532	666
361.131	678
361.729	663
362.328	681
362.927	672
363.526	681
364.124	676
364.723	674
365.321	685
365.92	677
366.518	661
367.116	682
367.715	682
368.313	662
368.911	663
369.509	676
370.107	684
370.705	668
371.303	683
371.901	669
372.499	659
373.096	680
373.694	661
374.292	680
374.889	669
375.487	658
376.084	685
376.682	661
377.279	672
377.876	670
378.474	669
379.071	680
379.668	664
380.265	689
380.862	663
381.459	668
382.056	687
382.653	681
383.249	672
383.846	669
384.443	688
385.04	669
385.636	673
386.233	680
386.829	665
387.425	668
388.022	675
388.618	654
389.214	692
389.811	668
390.407	666
391.003	665
391.599	681
392.195	693
392.791	674
393.386	664
393.982	679
394.578	675
395.174	664
395.769	682
396.365	681
396.96	688
397.556	670
398.151	692
398.747	692
399.342	666
399.937	678
400.532	676
401.127	686
401.723	679
402.318	668
402.912	665
403.507	686
404.102	680
404.697	669
405.292	664
405.886	681
406.481	661
407.076	672
407.67	663
408.265	670
408.859	677
409.453	672
410.048	665
410.642	660
411.236	668
411.83	662
412.424	674
413.018	678
413.612	667
414.206	663
414.8	675
415.394	680
415.987	690
416.581	662
417.175	665
417.768	686
418.362	663
418.955	673
419.549	652
420.142	658
420.735	669
421.328	670
421.922	657
422.515	680
423.108	670
423.701	669
424.294	676
424.887	680
425.479	670
426.072	659
426.665	676
427.258	672
427.85	671
428.443	675
429.035	667
429.628	668
430.22	661
430.813	683
431.405	679
431.997	665
432.589	676
433.181	681
433.773	676
434.365	670
434.957	667
435.549	674
436.141	663
436.733	663
437.325	662
437.916	676
438.508	684
439.099	678
439.691	675
440.282	696
440.874	673
441.465	686
442.056	669
442.648	672
443.239	658
443.83	678
444.421	668
445.012	670
445.603	675
446.194	670
446.785	674
447.375	670
447.966	674
448.557	662
449.147	670
449.738	687
450.328	669
450.919	661
451.509	650
452.1	679
452.69	683
453.28	689
453.87	668
454.46	655
455.051	680
455.641	678
456.23	677
456.82	663
457.41	672
458	675
458.59	674
459.179	668
459.769	673
460.359	666
460.948	677
461.538	682
462.127	682
462.716	668
463.306	664
463.895	673
464.484	679
465.073	671
465.662	670
466.251	672
466.84	679
467.429	665
468.018	669
468.607	672
469.195	676
469.784	664
470.373	663
470.961	669
471.55	674
472.138	654
472.727	676
473.315	671
473.903	672
474.491	660
475.08	663
475.668	685
476.256	660
476.844	692
477.432	660
478.02	675
478.608	661
479.195	666
479.783	662
480.371	671
480.958	653
481.546	697
482.133	650
482.721	669
483.308	676
483.896	680
484.483	662
485.07	665
485.657	658
486.245	676
486.832	674
487.419	660
488.006	674
488.592	668
489.179	654
489.766	656
490.353	672
490.94	666
491.526	677
492.113	677
492.699	655
493.286	667
493.872	660
494.459	658
495.045	669
495.631	666
496.217	675
496.803	673
497.389	642
497.976	692
498.561	673
499.147	676
499.733	653
500.319	678
500.905	658
501.49	673
502.076	662
502.662	675
503.247	662
503.833	676
504.418	662
505.004	677
505.589	666
506.174	672
506.759	667
507.344	662
507.929	669
508.515	658
509.1	661
509.684	667
510.269	677
510.854	675
511.439	672
512.024	670
512.608	671
513.193	674
513.777	657
514.362	678
514.946	674
515.531	674
516.115	671
516.699	661
517.283	671
517.868	674
518.452	654
519.036	660
519.62	661
520.204	662
520.788	655
521.371	661
521.955	667
522.539	680
523.122	686
523.706	663
524.29	670
524.873	660
525.457	662
526.04	658
526.623	670
527.207	661
527.79	661
528.373	655
528.956	657
529.539	661
530.122	658
530.705	668
531.288	664
531.871	658
532.454	674
533.036	660
533.619	664
534.202	680
534.784	668
535.367	664
535.949	672
536.531	662
537.114	663
537.696	673
538.278	666
538.861	659
539.443	670
540.025	661
540.607	662
541.189	653
541.771	660
542.352	665
542.934	682
543.516	673
544.098	680
544.679	676
545.261	656
545.842	668
546.424	659
547.005	665
547.587	647
548.168	658
548.749	662
549.33	661
549.911	659
550.493	653
551.074	667
551.655	673
552.235	669
552.816	671
553.397	662
553.978	681
554.559	661
555.139	695
555.72	680
556.3	664
556.881	658
557.461	675
558.042	655
558.622	676
559.202	664
559.782	666
560.362	680
560.943	649
561.523	667
562.103	666
562.683	670
563.262	656
563.842	674
564.422	659
565.002	673
565.581	666
566.161	668
566.741	661
567.32	694
567.899	650
568.479	656
569.058	655
569.637	661
570.217	672
570.796	677
571.375	664
571.954	669
572.533	670
573.112	672
573.691	667
574.27	669
574.848	658
575.427	660
576.006	653
576.584	669
577.163	645
577.742	658
578.32	665
578.898	655
579.477	657
580.055	689
580.633	660
581.211	673
581.79	658
582.368	657
582.946	685
583.524	675
584.102	676
584.679	666
585.257	659
585.835	663
586.413	666
586.99	690
587.568	672
588.145	655
588.723	671
589.3	671
589.878	684
590.455	673
591.032	664
591.609	670
592.187	660
592.764	660
593.341	664
593.918	662
594.495	653
595.072	663
595.648	659
596.225	673
596.802	688
597.378	670
597.955	676
598.532	675
599.108	662
599.685	654
600.261	669
600.837	652
601.414	669
601.99	655
602.566	652
603.142	650
603.718	671
604.294	666
604.87	656
605.446	668
606.022	663
606.598	661
607.173	652
607.749	668
608.325	660
608.9	665
609.476	660
610.051	674
610.627	670
611.202	686
611.777	652
612.352	668
612.928	668
613.503	659
614.078	681
614.653	685
615.228	662
615.803	664
616.378	688
616.952	689
617.527	665
618.102	678
618.677	682
619.251	661
619.826	659
620.4	660
620.975	665
621.549	690
622.123	669
622.698	668
623.272	698
623.846	678
624.42	657
624.994	665
625.568	666
626.142	659
626.716	651
627.29	662
627.864	664
628.437	663
629.011	670
629.585	659
630.158	669
630.732	669
631.305	659
631.878	668
632.452	663
633.025	678
633.598	662
634.172	665
634.745	684
635.318	662
635.891	670
636.464	682
637.037	657
637.609	659
638.182	667
638.755	686
639.328	663
639.9	671
640.473	655
641.045	680
641.618	681
642.19	669
642.763	666
643.335	663
643.907	658
644.48	668
645.052	676
645.624	679
646.196	672
646.768	663
647.34	660
647.912	667
648.483	664
649.055	663
649.627	654
650.199	672
650.77	670
651.342	667
651.913	674
652.485	682
653.056	668
653.628	663
654.199	668
654.77	677
655.341	654
655.912	660
656.483	676
657.054	669
657.625	667
658.196	669
658.767	673
659.338	661
659.909	670
660.479	674
661.05	647
661.621	664
662.191	666
662.762	676
663.332	659
663.902	661
664.473	659
665.043	672
665.613	662
666.183	674
666.753	678
667.324	663
667.894	674
668.463	667
669.033	678
669.603	674
670.173	664
670.743	678
671.312	686
671.882	659
672.452	674
673.021	666
673.59	675
674.16	665
674.729	653
675.299	660
675.868	672
676.437	664
677.006	657
677.575	669
678.144	662
678.713	666
679.282	663
679.851	693
680.42	669
680.988	663
681.557	665
682.126	669
682.694	680
683.263	654
683.831	667
684.4	655
684.968	671
685.537	676
686.105	663
686.673	674
687.241	674
687.809	668
688.377	662
688.945	684
689.513	676
690.081	664
690.649	659
691.217	672
691.785	662
692.352	684
692.92	669
693.487	652
694.055	671
694.622	684
695.19	655
695.757	664
696.324	679
696.892	669
697.459	661
698.026	671
698.593	658
699.16	674
699.727	661
700.294	669
700.861	649
701.428	665
701.995	664
702.561	662
703.128	647
703.695	671
704.261	668
704.828	656
705.394	667
705.96	674
706.527	654
707.093	644
707.659	657
708.225	656
708.792	670
709.358	674
709.924	652
710.49	666
711.055	660
711.621	663
712.187	663
712.753	655
713.319	649
713.884	652
714.45	660
715.015	671
715.581	658
716.146	658
716.712	673
717.277	690
717.842	671
718.407	657
718.973	664
719.538	667
720.103	674
720.668	671
721.233	647
721.797	672
722.362	657
722.927	683
723.492	681
724.057	660
724.621	664
725.186	673
725.75	675
726.315	654
726.879	669
727.443	656
728.008	650
728.572	667
729.136	671
729.7	663
730.264	670
730.828	669
731.392	678
731.956	667
732.52	677
733.084	648
733.648	679
734.211	661
734.775	663
735.339	677
735.902	669
736.466	647
737.029	655
737.593	652
738.156	659
738.719	682
739.282	658
739.846	666
740.409	667
740.972	660
741.535	660
742.098	681
742.661	670
743.224	672
743.786	671
744.349	662
744.912	675
745.474	661
746.037	705
746.6	666
747.162	645
747.724	688
748.287	659
748.849	658
749.411	646
749.974	665
750.536	670
751.098	668
751.66	663
752.222	674
752.784	667
753.346	682
753.908	658
754.469	661
755.031	662
755.593	663
756.155	658
756.716	660
757.278	655
757.839	680
758.401	686
758.962	673
759.523	647
760.084	655
760.646	658
761.207	669
761.768	671
762.329	665
762.89	655
763.451	668
764.012	672
764.573	655
765.133	674
765.694	672
766.255	674
766.815	665
767.376	652
767.936	661
768.497	652
769.057	663
769.618	667
770.178	693
770.738	652
771.298	672
771.858	667
772.419	675
772.979	664
773.539	671
774.099	667
774.658	674
775.218	668
775.778	666
776.338	673
776.897	661
777.457	665
778.016	645
778.576	691
779.135	664
779.695	682
780.254	674
780.813	668
781.373	676
781.932	659
782.491	675
783.05	673
783.609	676
784.168	674
784.727	672
785.286	671
785.845	669
786.403	676
786.962	656
787.521	679
788.079	678
788.638	671
789.196	676
789.755	685
790.313	662
790.872	680
791.43	669
791.988	669
792.546	663
793.104	669
793.662	678
794.22	658
794.778	663
795.336	673
795.894	674
796.452	686
797.01	660
797.567	653
798.125	664
798.683	659
799.24	667
799.798	677
800.355	672
800.912	652
801.47	678
802.027	669
802.584	671
803.141	660
803.699	654
804.256	659
804.813	664
805.37	667
805.926	670
806.483	662
807.04	680
807.597	682
808.153	9492
808.71	8556
809.267	673
809.823	651
810.38	663
810.936	658
811.493	655
812.049	671
812.605	678
813.161	660
813.717	667
814.274	665
814.83	650
815.386	662
815.942	670
816.497	670
817.053	688
817.609	674
818.165	677
818.721	670
819.276	688
819.832	676
820.387	668
820.943	657
821.498	666
822.054	663
822.609	660
823.164	679
823.719	652
824.274	672
824.83	660
825.385	663
825.94	663
826.495	674
827.049	688
827.604	682
828.159	680
828.714	667
829.268	674
829.823	656
830.378	688
830.932	662
831.487	677
832.041	657
832.595	662
833.15	678
833.704	652
834.258	672
834.812	651
835.366	664
835.92	641
836.474	674
837.028	672
837.582	673
838.136	666
838.69	668
839.244	678
839.797	674
840.351	668
840.905	669
841.458	665
842.012	661
842.565	665
843.118	673
843.672	657
844.225	661
844.778	671
845.331	652
845.884	678
846.437	654
846.99	677
847.543	683
848.096	664
848.649	690
849.202	663
849.755	658
850.307	660
850.86	677
851.412	665
851.965	673
852.517	650
853.07	673
853.622	655
854.174	659
854.727	666
855.279	667
855.831	653
856.383	678
856.935	657
857.487	659
858.039	674
858.591	672
859.143	675
859.695	664
860.246	663
860.798	670
861.35	684
861.901	659
862.453	665
863.004	675
863.556	686
864.107	666
864.658	686
865.21	667
865.761	663
866.312	656
866.863	664
867.414	667
867.965	672
868.516	682
869.067	660
869.618	660
870.169	670
870.719	670
871.27	659
871.821	664
872.371	678
872.922	660
873.472	677
874.023	680
874.573	682
875.123	675
875.674	661
876.224	664
876.774	677
877.324	677
877.874	677
878.424	669
878.974	689
879.524	677
880.074	681
880.623	662
881.173	671
881.723	674
882.273	673
882.822	658
883.372	679
883.921	666
884.471	662
885.02	652
885.569	674
886.118	662
886.668	668
887.217	662
887.766	661
888.315	667
888.864	678
889.413	668
889.962	669
890.511	664
891.06	685
891.608	673
892.157	659
892.706	658
893.254	697
893.803	665
894.351	678
894.9	678
895.448	651
895.996	658
896.545	666
897.093	676
897.641	663
898.189	668
898.737	670
899.285	690
899.833	668
900.381	682
900.929	666
901.477	663
902.024	676
902.572	672
903.12	676
903.667	677
904.215	672
904.762	664
905.31	659
905.857	656
906.404	683
906.952	671
907.499	678
908.046	678
908.593	676
909.14	667
909.687	682
910.234	668
910.781	672
911.328	680
911.875	671
912.422	665
912.968	664
913.515	657
914.062	673
914.608	663
915.155	664
915.701	674
916.247	680
916.794	662
917.34	680
917.886	671
918.432	672
918.979	687
919.525	677
920.071	667
920.617	678
921.163	676
921.708	662
922.254	667
922.8	679
923.346	672
923.891	660
924.437	683
924.983	671
925.528	693
926.074	666
926.619	668
927.164	664
927.71	666
928.255	690
928.8	678
929.345	675
929.89	664
930.435	659
930.98	674
931.525	682
932.07	682
932.615	667
933.16	687
933.704	677
934.249	674
934.794	667
935.338	657
935.883	658
936.427	664
936.972	661
937.516	662
938.06	673
938.605	677
939.149	679
939.693	674
940.237	677
940.781	684
941.325	667
941.869	672
942.413	666
942.957	663
943.501	655
944.044	692
944.588	663
945.132	661
945.675	692
946.219	658
946.762	676
947.306	670
947.849	663
948.392	688
948.936	664
949.479	672
950.022	680
950.565	658
951.108	673
951.651	677
952.194	663
952.737	655
953.28	651
953.823	678
954.365	657
954.908	675
955.451	676
955.993	653
956.536	667
957.078	665
957.621	676
958.163	670
958.705	671
959.248	685
959.79	673
960.332	678
960.874	667
961.416	665
961.958	653
962.5	671
963.042	672
963.584	678
964.126	666
964.668	685
965.209	684
965.751	667
966.293	678
966.834	672
967.376	657
967.917	680
968.459	636
969	687
969.541	676
970.082	670
970.624	663
971.165	682
971.706	670
972.247	676
972.788	666
973.329	674
973.87	683
974.411	655
974.951	666
975.492	682
976.033	675
976.573	660
977.114	660
977.654	680
978.195	675
978.735	664
979.276	662
979.816	671
980.356	690
980.897	664
981.437	686
981.977	670
982.517	658
983.057	673
983.597	683
984.137	659
984.677	685
985.216	670
985.756	673
986.296	668
986.835	661
987.375	667
987.915	685
988.454	659
988.993	701
989.533	669
990.072	674
990.611	678
991.151	662
991.69	675
992.229	678
992.768	676
993.307	659
993.846	673
994.385	681
994.924	682
995.463	647
996.001	672
996.54	682
997.079	667
997.617	679
998.156	691
998.695	661
999.233	661
999.771	694
1000.31	667
1000.848	663
1001.386	691
1001.924	661
1002.463	686
1003.001	678
1003.539	688
1004.077	671
1004.615	681
1005.153	668
1005.69	692
1006.228	670
1006.766	673
1007.304	684
1007.841	675
1008.379	677
1008.916	683
1009.454	670
1009.991	660
1010.529	696
1011.066	681
1011.603	672
1012.14	673
1012.678	688
1013.215	657
1013.752	684
1014.289	670
1014.826	692
1015.363	676
1015.9	693
1016.436	674
1016.973	671
1017.51	671
1018.046	677
1018.583	664
1019.12	694
1019.656	678
1020.193	673
1020.729	667
1021.265	675
1021.802	667
1022.338	668
1022.874	670
1023.41	690
1023.946	669
1024.482	660
1025.018	686
1025.554	680
1026.09	680
1026.626	673
1027.162	683
1027.697	665
1028.233	685
1028.769	674
1029.304	694
1029.84	675
1030.375	688
1030.911	674
1031.446	675
1031.981	678
1032.517	674
1033.052	686
1033.587	687
1034.122	681
1034.657	686
1035.192	691
1035.727	678
1036.262	696
1036.797	673
1037.332	693
1037.867	662
1038.401	662
1038.936	686
1039.47	668
1040.005	692
1040.54	679
1041.074	662
1041.608	692
1042.143	674
1042.677	683
1043.211	668
1043.745	666
1044.28	687
1044.814	672
1045.348	688
1045.882	684
1046.416	668
1046.949	672
1047.483	667
1048.017	683
1048.551	672
1049.085	674
1049.618	678
1050.152	678
1050.685	672
1051.219	679
1051.752	674
1052.286	681
1052.819	699
1053.352	674
1053.885	684
1054.418	708
1054.952	695
1055.485	658
1056.018	682
1056.551	681
1057.084	692
1057.616	661
1058.149	673
1058.682	665
1059.215	674
1059.747	685
1060.28	681
1060.812	678
1061.345	710
1061.877	671
1062.41	677
1062.942	694
1063.474	671
1064.007	691
1064.539	676
1065.071	673
1065.603	688
1066.135	690
1066.667	672
1067.199	692
1067.731	675
1068.263	677
1068.795	680
1069.326	672
1069.858	698
1070.39	687
1070.921	675
1071.453	700
1071.984	682
1072.516	689
1073.047	672
1073.578	678
1074.11	669
1074.641	699
1075.172	685
1075.703	672
1076.234	686
1076.765	687
1077.296	694
1077.827	700
1078.358	674
1078.889	682
1079.42	697
1079.95	673
1080.481	701
1081.012	688
1081.542	715
1082.073	693
